Group;Device;Detected object;Detected at;Path to file;Object type;Details;Action;Account;Application;Version number;Last visible;Last connected to Administration Server;IP address;NetBIOS name;Windows domain
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F60824&idzone=3736;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F60824&idzone=3736  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: EDCE33CF5B17696D460003D68076D2AB1A298A606A2BDA49AB8D7862358217E5  MD5: 43648A47E549EF9FB7D87D34343CDD62;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F68058&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F68058&idzone=6732  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: FD27B2F7D355500715C34FB4A652922C9ED300DE5B7F990BD3F1AB50DC69F8E6  MD5: 5DDA81FA9F1719800536A54A35C6D96C;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F4062&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F4062&idzone=6732  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 92170CBFAEA0F7BD5CE1C099E30FA14FCE83D791B124C5D1724D1C5779B71225  MD5: 4BBCF6D75C96C329508A653D1462597F;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F3561&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F3561&idzone=4938  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: EA0DCD94B8CCE468FFBDA8C328B3CAABA510B4519B098C11FFF485D79AA1D56A  MD5: 853177AE6C667380D960F456F6F466C4;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F1694&idzone=3736;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F1694&idzone=3736  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 361C549AAA7367A146421EEA16BA593CBCC61094B8AC5B110D4BF2C67344CB8B  MD5: 7C1863EE0C65CBA005F43D712B49E0CA;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:35;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F37124&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F37124&idzone=6732  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: F0FE0888276AD5460F90011BE4147AB454E23EB8098B82F7730D64165B3EE2C8  MD5: 9B4C09E0F00227B1615CB345B5DF5797;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:38;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F20398&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F20398&idzone=1508  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: BC333F28AF7D6600D159554F6D81935EB9A773DDA340E796E588B5A9466C5E83  MD5: 0D11CD202B3B9ABA83DF635C85980D20;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:38;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F30007&idzone=5778;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F30007&idzone=5778  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 8A09A10B0849BB8A18ECC7FAEBB9E29450D68B7223213F47326557C5335CD811  MD5: 5863527AB54C91ACC60C05DA56951F13;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:39;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F8923&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F8923&idzone=1508  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 17548A47435B4B474DCE7AA524C9C5E05230854905A752EAB277EFDCF18FBB9C  MD5: 05092D5B652B6FBB1527D7F8F89922EE;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:39;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F47178&idzone=5778;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F47178&idzone=5778  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: F705212BE1C8CAD2E84C8802D98A0F2599592FBA88545E4597961FC26BAC4A67  MD5: 41C86B827359182CA9A049E33A2882F2;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:42;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F18208&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F18208&idzone=4938  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 6B74C52D4B85B96A91588765768BC135CA916951F25928A77B6E7E8F1F8E8672  MD5: 8DEE7C272C042BE9CB0BA6933EA3422D;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:42;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F3561&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F3561&idzone=4938  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: EA0DCD94B8CCE468FFBDA8C328B3CAABA510B4519B098C11FFF485D79AA1D56A  MD5: 853177AE6C667380D960F456F6F466C4;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F20398&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F20398&idzone=1508  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: BC333F28AF7D6600D159554F6D81935EB9A773DDA340E796E588B5A9466C5E83  MD5: 0D11CD202B3B9ABA83DF635C85980D20;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F74125&idzone=6730;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F74125&idzone=6730  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: F1F7FD6EF35CEF03BA85A344251F56B9193319AE81A94CE3171FAAEED599D02F  MD5: 745D4824BB8CA7E45222B68F7E854BF7;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F26285&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F26285&idzone=6732  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: DE69CCCA039F4BBE6689CD7EACB7E6DD20F5B3518B43305E416B84D098048A00  MD5: 838D24A566E161B6380C081860DACA14;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fdownload%2F8383&idzone=6990;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fdownload%2F8383&idzone=6990  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 5DBD6A8AD481B7E12F6CC8D1C3A79A698EA7D68276161601405A169FA04C285B  MD5: B393B48A27BD295A7D8F126C59C31368;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F8923&idzone=1508;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F8923&idzone=1508  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 17548A47435B4B474DCE7AA524C9C5E05230854905A752EAB277EFDCF18FBB9C  MD5: 05092D5B652B6FBB1527D7F8F89922EE;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F90654&idzone=6730;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F90654&idzone=6730  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 02E423D6D6DF56AEFE4F41A6DD636D20725DBA8531F05E2F7F09C0FA8AFE758F  MD5: 82A30B10F0771433FC571254247432B8;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F4062&idzone=6732;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fmovie%2F4062&idzone=6732  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 92170CBFAEA0F7BD5CE1C099E30FA14FCE83D791B124C5D1724D1C5779B71225  MD5: 4BBCF6D75C96C329508A653D1462597F;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:45;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fdownload%2F56721&idzone=6990;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fdownload%2F56721&idzone=6990  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: BDE8B48500B10FF82997CAC56DD494FA9C6CDDDF82341A80052D9AE4A69A8614  MD5: 3C5D27F19C53566CD59273D8808EE2AC;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:49;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F18208&idzone=4938;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2F18208&idzone=4938  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: 6B74C52D4B85B96A91588765768BC135CA916951F25928A77B6E7E8F1F8E8672  MD5: 8DEE7C272C042BE9CB0BA6933EA3422D;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
Managed devices;dispositivos_1043;not-a-virus:HEUR:AdWare.Script.Generic;7/05/2022 21:49;https:/​/​syndication.optimizesrv.com/​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F21470&idzone=5930;AdWare;Descripción del resultado: Bloqueado  Tipo: Сontiene software publicitario, marcadores automáticos, software legítimo que los intrusos pueden usar para dañar su equipo o averiguar sus datos personales  Nombre: not-a-virus:HEUR:AdWare.Script.Generic  Usuario: dispositivos_1043\​mipyme (Iniciador)  Objeto: https:/​/​syndication.optimizesrv.com\​splash.php?cat=&type=8&cookieconsent=true&sub=&el=&tags=&scr_info=cmVtb3RlfHBvcHVuZGVyanN8Mi4xMS4yMw&p=%2Fvideo%2F21470&idzone=5930  Fecha de lanzamiento de la base de datos: 07/​05/​2022 13:16:00  SHA256: E05B9AAF17C184EEBC2464F2C49097A28513398B0C441DCDB90233A9B1A802F0  MD5: 5BB5156F2D463DCDA4703FDD288407E2;Bloqueado;dispositivos_1043\​mipyme;Kaspersky Endpoint Security para Windows;11.8.0.384;10/05/2022 21:08;10/05/2022 21:05;172.16.18.5;dispositivos_1043;miempresa
